Date,Time,RSNR(dB),Dst(ft),RxBt(V),GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SE,SF,LSW,TxBat(V)
2021-10-12,21:04:16.230,0,0,0.0,,0.0,0.00,0,0,13,-3,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:17.730,0,0,0.0,,0.0,0.00,0,0,13,-3,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:19.230,0,0,0.0,,0.0,0.00,0,0,11,-3,-1024,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:20.730,0,0,0.0,,0.0,0.00,0,0,12,-3,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:22.230,0,0,0.0,,0.0,0.00,0,0,13,-3,-1024,0,-793,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:23.740,0,0,0.0,,0.0,0.00,0,0,14,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:25.240,0,0,0.0,,0.0,0.00,0,0,13,-3,-1023,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:26.740,0,0,0.0,,0.0,0.00,0,0,12,-4,-1024,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:28.240,0,0,0.0,,0.0,0.00,0,0,12,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:29.740,0,0,0.0,,0.0,0.00,0,0,13,-3,-1024,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:31.240,0,0,0.0,,0.0,0.00,0,0,13,-3,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:32.740,0,0,0.0,,0.0,0.00,0,0,13,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:34.240,0,0,0.0,,0.0,0.00,0,0,14,-2,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:35.740,0,0,0.0,,0.0,0.00,0,0,12,-5,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:37.240,0,0,0.0,,0.0,0.00,0,0,12,-3,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:38.740,0,0,0.0,,0.0,0.00,0,0,13,-3,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:40.240,0,0,0.0,,0.0,0.00,0,0,13,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:41.740,0,0,0.0,,0.0,0.00,0,0,13,-5,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:43.240,0,0,0.0,,0.0,0.00,0,0,11,-3,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:44.750,0,0,0.0,,0.0,0.00,0,0,11,-4,-1024,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:46.250,0,0,0.0,,0.0,0.00,0,0,12,-4,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:47.750,0,0,0.0,,0.0,0.00,0,0,12,-4,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:49.250,0,0,0.0,,0.0,0.00,0,0,11,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:50.750,0,0,0.0,,0.0,0.00,0,0,13,-3,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:52.250,0,0,0.0,,0.0,0.00,0,0,13,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:53.750,0,0,0.0,,0.0,0.00,0,0,12,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:55.250,0,0,0.0,,0.0,0.00,0,0,11,-4,-1024,0,-320,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:56.750,0,0,0.0,,0.0,0.00,0,0,14,-5,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:58.260,0,0,0.0,,0.0,0.00,0,0,13,-3,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:04:59.760,0,0,0.0,,0.0,0.00,0,0,12,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:01.260,0,0,0.0,,0.0,0.00,0,0,12,-2,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:02.760,0,0,0.0,,0.0,0.00,0,0,13,-4,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:04.260,0,0,0.0,,0.0,0.00,0,0,12,-3,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:05.760,0,0,0.0,,0.0,0.00,0,0,14,-4,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:07.260,0,0,0.0,,0.0,0.00,0,0,13,-3,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:08.760,0,0,0.0,,0.0,0.00,0,0,14,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:10.260,0,0,0.0,,0.0,0.00,0,0,11,-4,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:11.760,0,0,0.0,,0.0,0.00,0,0,11,-5,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:13.260,0,0,0.0,,0.0,0.00,0,0,11,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:14.770,0,0,0.0,,0.0,0.00,0,0,11,-5,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:16.300,0,0,0.0,,0.0,0.00,0,0,11,-3,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:17.800,0,0,0.0,,0.0,0.00,0,0,13,-3,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:19.300,0,0,0.0,,0.0,0.00,0,0,13,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:20.800,0,0,0.0,,0.0,0.00,0,0,13,-3,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:22.300,0,0,0.0,,0.0,0.00,0,0,13,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:23.810,0,0,0.0,,0.0,0.00,0,0,13,-5,-1023,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:25.310,0,0,0.0,,0.0,0.00,0,0,12,-6,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:26.810,0,0,0.0,,0.0,0.00,0,0,11,-5,-1024,0,-302,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:28.310,0,0,0.0,,0.0,0.00,0,0,13,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:29.810,0,0,0.0,,0.0,0.00,0,0,13,-5,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:31.310,0,0,0.0,,0.0,0.00,0,0,14,-4,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:32.810,0,0,0.0,,0.0,0.00,0,0,11,-5,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:34.310,0,0,0.0,,0.0,0.00,0,0,14,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:35.810,0,0,0.0,,0.0,0.00,0,0,13,-5,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:37.310,0,0,0.0,,0.0,0.00,0,0,13,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:38.810,0,0,0.0,,0.0,0.00,0,0,13,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:40.310,0,0,0.0,,0.0,0.00,0,0,14,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:41.820,0,0,0.0,,0.0,0.00,0,0,13,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:43.320,0,0,0.0,,0.0,0.00,0,0,13,-5,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:44.820,0,0,0.0,,0.0,0.00,0,0,13,-5,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:46.320,0,0,0.0,,0.0,0.00,0,0,13,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:47.820,0,0,0.0,,0.0,0.00,0,0,12,-5,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:49.320,0,0,0.0,,0.0,0.00,0,0,12,-4,-1024,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:50.820,0,0,0.0,,0.0,0.00,0,0,10,-5,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:52.320,0,0,0.0,,0.0,0.00,0,0,9,-6,-1022,3,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:53.820,0,0,0.0,,0.0,0.00,0,0,9,0,-1016,-2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:55.320,0,0,0.0,,0.0,0.00,0,0,11,-1,-1018,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:56.820,0,0,0.0,,0.0,0.00,0,0,9,-1,-1018,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:58.330,0,0,0.0,,0.0,0.00,0,0,8,0,-1019,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:05:59.830,0,0,0.0,,0.0,0.00,0,0,8,0,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:01.330,0,0,0.0,,0.0,0.00,0,0,8,-1,-1017,-1,-313,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:02.830,0,0,0.0,,0.0,0.00,0,0,9,0,-1017,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:04.330,0,0,0.0,,0.0,0.00,0,0,9,0,-1018,-2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:05.830,0,0,0.0,,0.0,0.00,0,0,9,0,-1019,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:07.330,0,0,0.0,,0.0,0.00,0,0,8,-1,-1017,-2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:08.830,0,0,0.0,,0.0,0.00,0,0,8,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:10.330,0,0,0.0,,0.0,0.00,0,0,9,0,-1017,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:11.830,0,0,0.0,,0.0,0.00,0,0,8,-1,-1019,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:13.330,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:14.830,0,0,0.0,,0.0,0.00,0,0,7,0,-1017,-2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:16.340,0,0,0.0,,0.0,0.00,0,0,7,0,-1017,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:17.840,0,0,0.0,,0.0,0.00,0,0,10,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:19.340,0,0,0.0,,0.0,0.00,0,0,8,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:20.840,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:22.340,0,0,0.0,,0.0,0.00,0,0,7,0,-1018,-2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:23.840,0,0,0.0,,0.0,0.00,0,0,9,-1,-1019,-2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:25.340,0,0,0.0,,0.0,0.00,0,0,7,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:26.840,0,0,0.0,,0.0,0.00,0,0,7,0,-1018,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:28.340,0,0,0.0,,0.0,0.00,0,0,7,-1,-1017,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:29.840,0,0,0.0,,0.0,0.00,0,0,7,0,-1018,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:31.340,0,0,0.0,,0.0,0.00,0,0,9,-1,-1015,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:32.840,0,0,0.0,,0.0,0.00,0,0,9,-1,-1018,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:34.340,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:35.840,0,0,0.0,,0.0,0.00,0,0,9,-1,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:37.340,0,0,0.0,,0.0,0.00,0,0,7,0,-1017,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:38.840,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:40.350,0,0,0.0,,0.0,0.00,0,0,7,-1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:41.850,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:43.350,0,0,0.0,,0.0,0.00,0,0,7,-1,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:44.850,0,0,0.0,,0.0,0.00,0,0,7,-1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:46.350,0,0,0.0,,0.0,0.00,0,0,8,0,-1017,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:47.850,0,0,0.0,,0.0,0.00,0,0,9,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:49.350,0,0,0.0,,0.0,0.00,0,0,7,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:50.850,0,0,0.0,,0.0,0.00,0,0,8,-1,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:52.350,0,0,0.0,,0.0,0.00,0,0,7,0,-1014,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:53.850,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:55.350,0,0,0.0,,0.0,0.00,0,0,8,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:56.850,0,0,0.0,,0.0,0.00,0,0,8,0,-1017,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:58.350,0,0,0.0,,0.0,0.00,0,0,9,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:06:59.850,0,0,0.0,,0.0,0.00,0,0,8,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:01.350,0,0,0.0,,0.0,0.00,0,0,8,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:02.850,0,0,0.0,,0.0,0.00,0,0,5,0,-1018,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:04.350,0,0,0.0,,0.0,0.00,0,0,5,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:05.860,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:07.360,0,0,0.0,,0.0,0.00,0,0,7,0,-1017,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:08.860,0,0,0.0,,0.0,0.00,0,0,7,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:10.360,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:11.860,0,0,0.0,,0.0,0.00,0,0,8,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:13.360,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:14.860,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:16.360,0,0,0.0,,0.0,0.00,0,0,6,0,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:17.860,0,0,0.0,,0.0,0.00,0,0,7,0,-1018,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:19.360,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:20.860,0,0,0.0,,0.0,0.00,0,0,5,0,-1015,0,-317,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:22.360,0,0,0.0,,0.0,0.00,0,0,4,0,-1018,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:23.860,0,0,0.0,,0.0,0.00,0,0,7,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:25.360,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:26.860,0,0,0.0,,0.0,0.00,0,0,8,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:28.360,0,0,0.0,,0.0,0.00,0,0,7,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:29.860,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:31.370,0,0,0.0,,0.0,0.00,0,0,6,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:32.870,0,0,0.0,,0.0,0.00,0,0,7,-1,-1018,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:34.370,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:35.870,0,0,0.0,,0.0,0.00,0,0,7,0,-1018,0,-339,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:37.370,0,0,0.0,,0.0,0.00,0,0,6,1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:38.870,0,0,0.0,,0.0,0.00,0,0,7,0,-1020,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:40.370,0,0,0.0,,0.0,0.00,0,0,9,0,-1019,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:41.870,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:43.380,0,0,0.0,,0.0,0.00,0,0,6,0,-1013,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:44.880,0,0,0.0,,0.0,0.00,0,0,7,0,-1019,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:46.380,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:47.880,0,0,0.0,,0.0,0.00,0,0,6,0,-1018,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:49.380,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:50.880,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:52.380,0,0,0.0,,0.0,0.00,0,0,5,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:53.880,0,0,0.0,,0.0,0.00,0,0,8,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:55.380,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:56.880,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:58.380,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:07:59.890,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:01.390,0,0,0.0,,0.0,0.00,0,0,5,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:02.890,0,0,0.0,,0.0,0.00,0,0,5,0,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:04.390,0,0,0.0,,0.0,0.00,0,0,7,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:05.890,0,0,0.0,,0.0,0.00,0,0,6,1,-1019,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:07.390,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:08.890,0,0,0.0,,0.0,0.00,0,0,5,0,-1017,0,-313,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:10.390,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:11.890,0,0,0.0,,0.0,0.00,0,0,5,0,-1014,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:13.400,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:14.900,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,-1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:16.400,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:17.900,0,0,0.0,,0.0,0.00,0,0,5,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
